taxpayer_id,filing_year,total_income,total_expenses,tax_paid,tax_due,tax_refund_claimed,number_of_dependents,declarations_of_assets,foreign_income,previous_audit_flag,tax_credits_claimed,charitable_donations,high_value_transactions,business_sector,employment_type,risk_flag,is_anomaly
IND2330217,2024,16127.964,14486.84,7939.43,7854.61,0,2,257369.39,0,FALSE,3260.73,2435.24,0,,Self-Employed,1,1
IND8498790,2023,67545.39,10328.81,11047.34,11443.32,143.91,0,259958.58,6952.59,FALSE,38.75,12632.19,1,,Self-Employed,2,0
COM1019285,2024,1046926.61,913831.55,32521.52,33273.76,1462.37,0,4869548.8,0,TRUE,3116.74,19044.4,32,Finance,,0,0
COM6052511,2024,1155482.57,788840.17,89039.16,91660.6,0,0,4788749.3,0,FALSE,13852.03,18823.11,23,Retail,,0,0
COM0597524,2022,847107.63,555452.86,73346.02,72913.69,0,0,3645618.46,0,FALSE,3621.04,9655.21,36,Healthcare,,1,0
IND3746184,2022,74514.93,8807.52,13016.93,13141.48,352.25,2,260813.08,0,TRUE,5973.52,4621.47,1,,Salaried,2,0
COM0256950,2024,393549.99,338212.81,1383.429,13834.29,936.66,0,4277172.3,0,FALSE,450.2,2381.63,14,Healthcare,,2,1
IND2821692,2023,75756.21,14001.2,12059.52,12351,2383.64,0,356377.4,0,TRUE,652.34,4241.07,1,,Self-Employed,0,0
COM5198328,2023,892488.42,610747.7,69254.68,70435.18,3902.78,0,2104816.19,0,TRUE,7341.43,7503.88,37,Manufacturing,,0,0
COM2876541,2024,1679506.92,1251792.17,104671.26,106928.69,3721.16,0,6777590.38,0,TRUE,29611.85,101.24,18,Retail,,1,0
IND5958313,2022,68989.19,22773.34,9204.37,9243.17,0,1,138267.35,0,FALSE,2095.67,5062.16,2,,Salaried,0,0
IND7905333,2023,44667.36,7300.48,6978.55,7473.38,370.9,2,95619.18,0,FALSE,696.57,6671.25,0,,Self-Employed,1,0
IND6823623,2022,97892.41,17843.36,1600.981,16009.81,2637.51,4,866940.45,9738.72,TRUE,1287.98,8113.94,0,,Self-Employed,0,1
COM0250380,2022,1050828.43,767447.37,70608.91,70845.26,0,0,2937353.61,306752.02,FALSE,9750.47,12475.58,22,Healthcare,,1,0
COM4152907,2022,1184830.15,984636.56,58570.65,50048.4,0,0,3572162.44,0,TRUE,10637.06,16964,15,Tech,,1,0
IND9402363,2024,68709.24,14730.34,10131.8,10795.78,0,4,289468.04,0,TRUE,930.12,8378.56,0,,Self-Employed,0,0
COM2700273,2024,1183389.53,838774.46,79464.09,86153.77,3723.68,0,3275666.4,496852.46,FALSE,8167.2,6856.81,38,Tech,,2,0
IND0485701,2024,88581.79,32951.29,10420.82,11126.1,1874.81,0,439882.51,0,FALSE,5268.03,8999.62,1,,Self-Employed,2,0
COM9974652,2023,1027262.83,898122.74,25464.49,32285.02,690.99,0,5029231.58,0,TRUE,2136.61,2246.22,22,Healthcare,,2,0
IND7485077,2022,84633.67,20797.89,12816.25,12767.16,88.51,0,238521.92,0,TRUE,2999.83,12548.99,0,,Salaried,1,0
COM6815103,2024,865765.51,738832.67,31673.03,31733.21,0,0,2681005.6,0,FALSE,6061.98,6427.46,36,Finance,,1,0
IND7634279,2024,82735.26,23713.31,11900.78,11804.39,1883.69,3,257334.87,9386.1,TRUE,2257.62,11915.64,1,,Self-Employed,1,0
IND9340732,2023,55166.38,19138.77,7590.38,7205.52,0,1,274682.69,18060.21,TRUE,2622.49,2361.05,1,,Salaried,0,0
IND0435504,2024,26420.409,15281.09,14209.16,14557.39,0,0,329894.92,11942.09,FALSE,528.32,8880.86,0,,Self-Employed,2,1
COM4477335,2023,460576.49,284307.89,39171.25,44067.15,3644.85,0,2189250.31,55910.13,TRUE,12543.02,3865.18,48,Finance,,0,0
IND0231451,2022,92440.64,9918.76,16829.22,16504.38,0,4,363266.96,16679.82,FALSE,876.5,18377.97,3,,Salaried,2,0
COM9055936,2023,1397482.03,948099.68,109769.89,112345.59,10050.46,0,4464694.95,0,FALSE,3542.83,2811.47,37,Retail,,1,0
IND6060460,2023,68183.98,19003.52,983.609,9836.09,68.7,3,726625.83,1467.1,TRUE,2078.02,9844.04,0,,Salaried,2,1
COM8405740,2022,1147254.85,763190.13,107105.98,96016.18,0,0,3496964.55,279706.72,FALSE,5207.93,6654.51,15,Tech,,1,0
IND3546096,2022,13512.53,4533.21,1242.8,1795.86,0,4,48826.68,5670.95,FALSE,892.97,1399.91,1,,Self-Employed,2,0
IND6486971,2023,34909.07,5511.67,6096.22,5879.48,0,3,76410.45,0,FALSE,2253.03,5277.03,2,,Self-Employed,1,0
COM7700365,2023,427594.55,357340.43,17356.81,17563.53,0,0,1700193.5,108320.66,FALSE,1614.75,1846.49,47,Healthcare,,0,0
IND9743877,2024,34278.2,11775.13,4706.35,4500.61,326.43,3,144328.61,3956.93,FALSE,544.92,5693.31,3,,Salaried,0,0
IND5527690,2024,65044.89,20322.26,9395.9,8944.53,0,0,243005.41,0,FALSE,1194.88,1378.8,1,,Self-Employed,1,0
IND2190075,2022,47007.36,28247.99,13985.26,13153.35,0,0,222158.24,15234.61,TRUE,833.46,16817.3,25,,Salaried,0,1
IND3425888,2022,25481.62,9062.84,3011.52,3283.76,106.48,3,57770.97,0,TRUE,651.05,5025.4,3,,Self-Employed,1,0
IND1267054,2024,51325.66,18494.37,6457.37,6566.26,615.37,0,235603.23,0,TRUE,1614.4,7371,3,,Self-Employed,0,0
COM2554260,2022,250002.282,524258.47,85133.29,77270.62,7203,0,3483203.22,226626.37,FALSE,19925.5,9782.51,49,Manufacturing,,0,1
IND3898617,2023,82213.6,8349.92,14946.84,14772.74,0,1,263749.77,18470.98,FALSE,3450.2,13729.24,1,,Salaried,1,0
IND7544927,2024,71212.75,9679.71,13013.88,12306.61,1139.62,0,257412.37,14598.34,TRUE,733.36,4334.64,2,,Salaried,1,0
COM0223358,2024,879860.5,727477.84,42233.81,38095.67,63350.715,0,2129958.01,155512.58,FALSE,1621.33,3451.6,45,Tech,,1,1
IND4657755,2024,92502.77,32065.89,12839.28,12087.38,781.57,0,426932.18,16606.57,TRUE,2854.65,11440.77,2,,Self-Employed,0,0
IND5285312,2023,65189.09,23868.8,8859.03,8264.06,675.13,2,205440.19,1312.91,TRUE,344.72,5763.36,3,,Salaried,2,0
IND9583756,2023,65830.15,15658.34,9868.95,10034.36,0,3,169786.65,0,TRUE,1712.81,8983.82,3,,Salaried,0,0
COM9371851,2024,1116016.46,1001106.05,18561.89,28727.6,0,0,4126831.55,0,FALSE,7298.68,9479.2,36,Retail,,1,0
IND5339655,2024,80187.56,20851.84,12490.8,11867.14,2233.09,1,400382.73,0,FALSE,1474.43,11931.05,0,,Self-Employed,2,0
COM8062860,2024,1081943.01,852302.02,57175,57410.25,5069.05,0,3390228.04,0,TRUE,7427.92,8.33,14,Healthcare,,0,0
COM9075007,2022,710491.54,478474.49,57663.74,58004.26,3919.25,0,2376123.39,0,FALSE,3974.19,5857.48,11,Finance,,0,0
COM2623861,2024,1442636.24,913984.99,124929.02,132162.81,0,0,3721425,0,TRUE,3378.64,1342.19,44,Tech,,0,0
IND7395024,2022,85732.92,33271.81,11173.85,10492.22,1590.55,3,408777.64,2643.03,FALSE,5073.75,328.56,2,,Self-Employed,0,0
IND0383545,2022,90148.37,17466.01,15094.33,14536.47,0,0,323310.12,0,TRUE,848.82,3911.15,2,,Salaried,0,0
IND6462527,2024,54855.3,6328,9999.61,9705.46,994.38,1,193643.42,2710.61,FALSE,643.73,4433.49,2,,Salaried,0,0
COM1824190,2022,1035353.3,866763.48,36947.62,42147.46,0,0,2294692.13,0,TRUE,9844.24,6198.38,14,Manufacturing,,0,0
COM7442143,2023,1088627.24,658019.7,108580.46,107651.88,0,0,4086516.23,0,FALSE,2624.95,453.85,39,Healthcare,,2,0
IND3157504,2023,67902.01,12482.61,11609.98,11083.88,0,1,255645.86,7523.71,TRUE,1037.3,10501.78,3,,Self-Employed,2,0
IND0686947,2022,86533.04,19326.89,12723.55,13441.23,0,0,253438.4,2111.34,FALSE,5689.13,5859.29,1,,Self-Employed,1,0
IND1258709,2022,47407.75,18035.52,5602.94,5874.45,0,3,173290.38,0,TRUE,2557.72,5561.92,0,,Self-Employed,1,0
IND8447662,2024,85176.91,11486.32,13308.01,14738.12,866.67,1,190665.77,0,TRUE,5049.89,11072.32,2,,Salaried,0,0
COM1909861,2024,980682.27,708731.54,61908.76,67987.68,0,0,3720872.84,77810.89,FALSE,19975.48,8358.64,9,Manufacturing,,0,0
COM9309140,2022,1357376.3,1119159.85,62862.06,59554.11,0,0,4978865.54,0,TRUE,1097.27,20699.01,20,Tech,,1,0
IND0489655,2023,40736.77,15921.92,5451.85,4962.97,0,2,122599.08,0,TRUE,1447.35,2943.9,2,,Salaried,2,0
IND9189237,2024,82194.22,28208.62,10426.38,10797.12,0,3,167231.55,8877.58,TRUE,4283.32,8976.64,3,,Salaried,1,0
IND0127613,2023,81770.05,20813.31,11703.56,12191.35,345.97,0,283198.05,0,FALSE,1907.04,13627.32,3,,Salaried,2,0
COM8015997,2023,1190853.79,866929.63,80534.97,80981.04,0,0,5174092.31,0,TRUE,8689.64,11009.38,37,Healthcare,,0,0
IND7412364,2022,81116.22,27309.59,11022.44,10761.33,1640.91,1,540670.92,0,TRUE,874.93,8759.26,0,,Self-Employed,0,1
COM2828208,2023,950962.5,578128.39,91377.29,93208.53,0,0,3052530.22,0,TRUE,8448.68,17395.52,19,Retail,,2,0
COM5816653,2024,1508212.83,1226405.64,64816.56,70451.8,0,0,6907167.51,393252.36,FALSE,14158.17,1055748.981,8,Retail,,2,1
COM6768748,2022,957050.1,634892.14,75317.31,80539.49,2161.04,0,4512683.74,174437.49,TRUE,9964.44,3234.24,8,Retail,,1,0
IND7101858,2023,63298.63,19636.28,8075.72,8732.47,1045.91,4,312914.44,0,FALSE,2279.88,9184.35,3,,Self-Employed,2,0
IND9358577,2024,53555.7,17655.6,6914.39,7180.02,0,1,126259.02,0,FALSE,1424.06,7726.18,3,,Self-Employed,2,0
IND8930156,2024,77427.1,29048.66,9980.5,9675.69,1631.59,3,379562.2,0,FALSE,146.34,11555.65,1,,Self-Employed,1,0
COM6816980,2024,884547.06,775318.19,31296.63,27307.22,696.68,0,3792252.39,428507,TRUE,486.77,12488.24,24,Manufacturing,,2,0
IND4207293,2022,94860.92,17693.76,15378.49,15433.43,3065.33,2,447996.55,0,TRUE,30866.86,13472.14,1,,Self-Employed,2,1
COM4666062,2024,777016.5,697513.87,26382.16,19875.66,2569.19,0,1685162.72,0,TRUE,1866.46,233.6,28,Healthcare,,1,0
IND2328884,2023,75141.06,14252.32,12501.02,12177.75,0,2,372130.29,2253.18,FALSE,1985.38,11063.49,1,,Salaried,0,0
IND3727192,2024,68222.16,21107.76,9801.24,9422.88,0,3,205513.73,0,FALSE,68.4,7853.04,1,,Salaried,1,0
COM0579335,2023,1327293.72,935078.25,97189.48,98053.87,0,0,3470259.77,137837.14,TRUE,22424.23,12267.3,47,Tech,,1,0
COM1912732,2023,970475.17,650609.57,79310.17,79966.4,0,0,2506616.95,203440.35,FALSE,586.88,12247.1,31,Manufacturing,,0,0
IND3776831,2023,79910.33,24586.54,10648.26,11064.76,0,0,331521.47,0,FALSE,3874.8,1817.85,0,,Salaried,2,0
COM2446095,2023,936950.91,686380.02,60799.84,62642.72,0,0,3763780.69,0,FALSE,3073.02,15982.75,30,Finance,,1,0
COM9168905,2023,334429.01,245566.93,34309.41,22215.52,2659.63,0,1586618.74,291615.47,FALSE,251.57,3900.75,19,Retail,,1,0
IND8334100,2022,18358.82,5078.92,2763.27,2655.98,106.55,2,90727.28,17544.86,FALSE,324.42,3277.09,3,,Self-Employed,0,0
COM5395460,2024,1246951.18,877733.67,92670.97,92304.38,3215.25,0,5929706.97,0,TRUE,12528.64,3512.84,46,Manufacturing,,2,0
IND7409867,2024,46320.55,6948.67,8407.09,7874.38,1174.98,4,112241.92,0,TRUE,1679.04,1245.97,0,,Salaried,2,0
IND9358434,2024,104746.49,30791.93,15975.05,14790.91,1772.27,0,256531.31,18465.05,TRUE,816.03,2745.05,1,,Self-Employed,1,0
IND4032913,2022,62658.59,16275.02,8924.3,9276.71,1007.4,2,158135.84,0,TRUE,2862.77,12153.5,0,,Salaried,1,0
COM5855642,2023,1055962.51,645673.33,109471.54,102572.3,3067.23,0,3865284.09,0,FALSE,26762.95,17954.83,21,Tech,,1,0
IND5690015,2022,47483.45,10413.6,7660.72,7413.97,785.37,0,146950.07,19801.49,TRUE,2494.71,4444.19,1,,Self-Employed,0,0
COM2134853,2024,934975.57,561761.49,95608.18,93303.52,0,0,4631863.59,0,TRUE,4836.55,6122.13,31,Manufacturing,,2,0
IND0955614,2024,84884.44,31116.28,10941.89,10753.63,2037.31,3,363237.19,0,FALSE,4379.91,14903.52,3,,Self-Employed,2,0
IND5021524,2023,88190.67,105828.804,12496.95,12673.46,1947.3,2,395953.71,0,FALSE,5449.65,11718.75,2,,Self-Employed,1,1
COM5552267,2024,1055427.64,756964.07,72782.21,74615.89,5575.7,0,4132457,388245.5,FALSE,16756.32,19044.56,39,Healthcare,,1,0
COM8918970,2022,517125.03,414846.15,33192.84,25569.72,1608.39,0,2196058.75,238078.95,TRUE,4314.66,627.73,38,Healthcare,,2,0
IND7110442,2024,87508.94,10371.35,16024.46,15427.52,479.8,0,416796.6,9542.61,FALSE,2433.49,9198.49,3,,Salaried,0,0
IND2821902,2024,54500.74,5758.78,10432.44,9748.39,209.76,1,129681.28,8875.14,TRUE,3389.95,7615.23,1,,Self-Employed,2,0
COM5503448,2024,927824.61,585645.26,83570.08,85544.84,2694.48,0,2955637.74,273289.5,TRUE,5646.98,3095.26,29,Finance,,1,0
COM3771914,2022,1087101.29,697060.69,90043.36,97510.15,6075.02,0,5193088.07,248313.57,FALSE,9518.95,2359.5,8,Tech,,2,0
IND5027526,2024,63347.11,15169.03,9452.38,9635.62,0,0,249899.73,10651.55,FALSE,872.96,10745.77,0,,Salaried,0,0
COM1241889,2023,1135425.07,702824.59,113909.21,108150.12,5111.9,0,10153405.28,0,FALSE,27261.03,14079.23,49,Finance,,0,1
COM6133068,2022,1156673.1,925240.88,53776.04,57858.06,5195.02,0,2763062.96,0,FALSE,5173.42,2437.46,36,Retail,,1,0
IND3061536,2022,85720.35,9683.48,14632.78,15207.37,0,0,269356.9,0,FALSE,520.5,8254.76,2,,Salaried,0,0
IND4714542,2024,98620.4,16938.29,16919.36,16336.42,2024,2,344498.53,0,FALSE,7430,8414.35,3,,Salaried,2,0
COM5928225,2023,1069209.2,704549.84,86970,91164.84,2186.69,0,4807468.44,0,FALSE,6303.91,7004.74,12,Tech,,1,0
IND8240546,2023,109447.63,16078.34,18965,18673.86,0,2,386837.81,0,TRUE,4733.08,1116.63,1,,Salaried,0,0
IND0566350,2024,65509.41,24147.79,8314.36,8272.32,0,0,261762.56,10137,FALSE,3736.17,4666.59,1,,Salaried,1,0
IND4393237,2023,16017.459,17594.54,7223.34,7159.4,648.85,4,242021.42,0,TRUE,2699.64,9916.26,2,,Salaried,2,1
COM4415429,2024,1141075.57,756992.06,103498.2,96020.88,0,0,4247105.39,156532.09,TRUE,25669.07,8696.04,9,Healthcare,,0,0
IND0401397,2022,67957.34,19170.22,10252.39,9757.42,0,2,249869.61,7391.48,TRUE,2414.11,1170.44,1,,Salaried,0,0
IND3433525,2022,77140.4,14758.84,11834.68,12476.31,50.77,1,343282.78,0,FALSE,3120.11,157.2,2,,Salaried,1,1
COM1696781,2023,995441.57,861805.86,42479.29,33408.93,0,0,2023952.33,0,FALSE,3735.23,11381.18,31,Tech,,1,0
COM3540711,2023,683677.29,499928.54,37889.5,45937.19,2547.31,0,2830970.11,119713.52,FALSE,2612.87,3789.94,33,Retail,,0,0
IND7155576,2022,58223.97,11597.28,10028.89,9325.34,0,4,185809.81,17780.48,FALSE,3847.25,924.69,2,,Salaried,1,0
COM6553361,2024,1016215.5,791437.83,56822.16,56194.42,2616.01,0,2869856.07,0,FALSE,12665.21,13790.39,9,Retail,,1,0
COM0651901,2023,825525.77,598497.56,52479.41,56757.05,0,0,3334306.77,389538.2,TRUE,11138.6,5081.1,32,Tech,,2,0
COM6064789,2022,1148927.31,997411.86,38842.58,37878.86,3195.6,0,3068609.25,314434.48,FALSE,4026.99,13258.87,36,Healthcare,,2,0
COM2395100,2023,569181.85,362117.22,52431.84,51766.16,0,0,1271903.42,104728.54,TRUE,1657.27,6260.97,46,Retail,,0,0
IND5245199,2024,81704.86,20746.57,11996.89,12191.66,1876.42,1,406180.45,0,TRUE,3463.79,57193.402,2,,Salaried,0,1
IND3966579,2023,64657.41,19780.48,8789.56,8975.39,1456.58,4,226946.63,0,FALSE,3635.97,12710.18,3,,Self-Employed,0,0
COM1627043,2024,730031.47,624974.32,26877.63,26264.29,360.57,0,1666437.35,0,TRUE,5870.75,6536.32,32,Finance,,0,0
COM9735865,2023,594445.88,515655.76,17105.63,19697.53,1424.81,0,2652163.76,0,FALSE,1079.18,2337.82,11,Manufacturing,,0,0
IND6263514,2023,104865.58,36654.21,12709.29,13642.27,0,3,225240.02,0,FALSE,5358.28,17200.02,3,,Salaried,1,0
IND9524511,2022,49952.33,8759.18,8293.68,8238.63,824.84,3,395737.08,0,TRUE,3102.64,9990.39,0,,Salaried,0,1
IND9313971,2024,48619.52,6939.14,8486.07,8336.08,0,4,191514.27,0,FALSE,1067.72,8.35,1,,Self-Employed,1,0
COM3314435,2024,677745.82,525072.11,31250.43,38168.43,0,0,2243063.62,272413.44,FALSE,6916.73,8011.61,12,Retail,,2,0
IND0429577,2022,90269.12,24134.54,13315.41,13226.92,0,4,429015.64,15778.41,FALSE,1225.32,9772,0,,Self-Employed,0,0
IND7194074,2023,71559.46,19441.01,10329.6,10423.69,1287.27,2,240810.01,0,TRUE,4806.73,13503.4,2,,Salaried,0,0
IND8849740,2024,74348.95,17837.17,11566.31,11302.36,0,0,368815.43,19932.84,TRUE,3025.99,9669.29,1,,Self-Employed,0,0
IND8709198,2023,95557.29,21808.98,14945.32,14749.66,338.95,4,454985.14,0,FALSE,778.65,18947.14,0,,Self-Employed,0,0
COM1920985,2024,731629.05,515554.95,46763.07,54018.53,0,0,3446769.02,0,TRUE,5134.23,7445.07,25,Finance,,2,0
COM8972719,2024,1237592.66,745319.24,125288.17,123068.35,0,0,5693697.27,0,FALSE,16857.49,3221.24,5,Tech,,0,0
IND3274045,2022,75250.3,17194.06,11649.17,11611.25,1237.76,4,279634.15,0,TRUE,870.13,2577.27,0,,Self-Employed,1,0
COM2516690,2023,1366257.5,968942.5,106003.12,99328.75,805.53,0,5018800.97,247257.82,TRUE,18136.72,9665.01,16,Manufacturing,,1,0
COM8765643,2023,1245009.56,993063.21,66079.9,62986.59,4574.56,0,6152501.59,456513.72,FALSE,4179.97,24593.12,16,Tech,,1,0
COM5492359,2024,765528.6,652987.68,28598.47,28135.23,337.07,0,3372112.8,428405.57,TRUE,4322.76,699.47,10,Finance,,1,0
COM2419676,2023,754937.17,575925.2,45792.27,44752.99,2473.77,0,3219441.26,0,TRUE,8359.01,594,10,Finance,,1,0
COM0842004,2022,1091930.34,932649.57,36780.21,39820.19,0,0,4590283.67,0,TRUE,1032.24,17931.58,6,Finance,,0,0
IND6192541,2022,64915.69,9411.43,10775.88,11100.85,1302.8,2,151435.94,10858.11,FALSE,1940.34,3352.3,0,,Salaried,1,0
COM1045627,2023,506657.47,428230.14,18336.47,19606.83,168.69,0,1546665.82,167486.3,FALSE,2898.85,8410,19,Tech,,1,0
IND6025926,2023,31899.945,16636.66,9162.77,9432.65,859.26,4,167778.68,7966.8,TRUE,2185.38,11051.85,36,,Self-Employed,1,1
IND2436682,2023,100417.02,26974.37,14739.33,14688.53,0,3,348622.95,0,FALSE,3628.8,17211.15,1,,Self-Employed,0,0
COM4266414,2024,1216348.55,936484.43,71247.65,69966.03,0,0,3645108.27,64232.35,FALSE,786.82,9109.91,10,Tech,,1,0
COM0309827,2024,562328.91,342715.2,54834.51,54903.43,0,0,2553676.55,280350.51,FALSE,6528.78,10786.93,43,Finance,,1,0
COM8639973,2022,846849.96,625213.35,53354.24,55409.15,0,0,2741659.97,0,FALSE,12642.06,5788.21,36,Tech,,2,0
COM2827830,2023,1175675.92,926550.12,57606.22,62281.45,1037.75,0,4454038.27,492754.65,FALSE,2281.36,205.49,31,Tech,,2,0
COM3275751,2024,683421.88,504225.5,49047.21,44799.1,0,0,2756327.6,489545.07,TRUE,3225.4,10094.57,13,Tech,,1,0
IND1792311,2024,39841.95,8394.87,6079.05,6289.42,719.89,4,148095.06,2323.09,TRUE,2766.61,3508.59,0,,Self-Employed,2,0
IND2521175,2022,82730.86,23261.46,11119.67,11893.88,0,0,324113.06,0,FALSE,133.97,584.49,3,,Self-Employed,2,0
IND3271512,2022,95966.69,23950.97,13859.4,14403.14,0,4,408327.94,0,FALSE,5831.5,7823.17,3,,Self-Employed,2,0
COM4534316,2023,1042053.34,756612.15,81257.45,71360.3,0,0,3858288.87,0,FALSE,4501.67,16147.32,16,Tech,,0,0
IND5164209,2022,72880.03,15517.1,9966.83,11472.59,0,0,316411.12,0,TRUE,480.01,10967.33,3,,Salaried,2,0
IND5832628,2024,68376.84,26914.47,9088.23,8292.47,0,2,245910.96,0,TRUE,436.68,4757.17,3,,Self-Employed,0,0
COM5135776,2022,1001082.21,656691.78,91327.58,86097.61,0,0,3642259.2,0,TRUE,7883.28,8056.07,14,Healthcare,,0,0
IND2100170,2022,122067.5,26214.76,19562.19,19170.55,1258.85,4,275037.78,0,TRUE,3778.97,16258.19,2,,Self-Employed,0,0
COM5843058,2023,1120356.43,758370.17,83403.87,90496.56,2860.31,0,3783460.51,0,TRUE,9465.92,8503.04,21,Tech,,2,0
IND6367574,2023,26564.2,5363.64,4551.97,4240.11,416.63,0,70888.68,0,FALSE,416.45,1128.4,1,,Self-Employed,1,0
IND9320168,2022,83632.68,22117.59,12310.07,12303.02,2346.74,0,345918.45,16997.47,TRUE,4177.67,10151.71,3,,Salaried,2,0
IND5588126,2023,49782.44,5011.7,8799.27,8954.15,0,2,229394.18,0,FALSE,16.59,2226.73,2,,Salaried,2,0
IND1117476,2024,106957.34,12355.31,19515.67,18920.41,823.71,3,473036.66,0,TRUE,5356.24,13094.78,1,,Salaried,0,0
IND4421473,2023,99501.66,35356.77,13390.35,12828.98,1963.11,4,216361.26,1817.09,TRUE,1373.44,12332.51,2,,Self-Employed,1,0
COM8510161,2022,627218.8,542722.29,21868.29,21124.13,1025.76,0,1793821.48,0,TRUE,4409.61,3697.05,14,Manufacturing,,1,0
COM9680271,2024,421019.46,342734.99,19994.65,19571.12,1924.29,0,1011364.08,0,TRUE,710.35,1301.84,7,Tech,,0,0
IND1651099,2024,45967.47,8991.22,7686.62,7395.25,0,2,125320.1,0,TRUE,1540.21,32177.229,1,,Self-Employed,1,1
COM7468856,2023,971148.35,610181.05,84243.91,90241.82,5072.32,0,4387597.01,250514.14,TRUE,26904.53,12876.16,9,Retail,,2,0
IND6467506,2022,90747.34,31756.56,12190.05,11798.16,18285.075,0,279433.8,6917.29,TRUE,3511.18,17696.74,3,,Self-Employed,2,1
COM3175356,2022,400113.13,334124.43,16926.03,16497.18,0,0,1265570.74,0,TRUE,1704.76,1463.61,39,Tech,,0,0
COM6340203,2024,1708264.65,1266837.38,114743.63,110356.82,0,0,8300461,95627.7,FALSE,10304.17,17515.23,27,Retail,,1,0
COM0583549,2022,1779231.16,1499202.58,64358.06,70007.14,0,0,4300487.4,303671.04,FALSE,1823.08,770.08,47,Tech,,0,0
COM8575298,2024,644547.98,465001.81,47255.12,44886.54,2545.5,0,2420849.33,171135.45,FALSE,9655.58,12605.96,35,Manufacturing,,2,0
IND4259616,2024,62751.18,24524.65,7085.48,7645.31,0,1,127202.37,12179.84,TRUE,500.28,12171.48,0,,Salaried,2,0
IND3219118,2022,80910.83,24159.41,11481.75,11350.28,2172.76,0,385475.7,1342.48,FALSE,4602.84,10759.37,3,,Salaried,2,0
COM6080506,2024,1000190.46,845036.73,29459.26,38788.43,0,0,4862463.82,336105.47,FALSE,10659.36,18917.48,28,Tech,,1,0
COM5503204,2022,177553.17,121805.36,15878.02,13936.95,757.16,0,690500.9,307719.74,TRUE,4153.1,2122.9,44,Tech,,2,0
IND5193016,2024,48378.04,16485.43,7161.07,6378.52,0,0,206600.08,16152.96,FALSE,2056.2,8277.27,1,,Self-Employed,1,0
IND0779751,2024,89459.27,24009.36,13487.78,13089.98,0,2,189770.02,14502.59,TRUE,166.37,1930.38,1,,Self-Employed,0,0
IND9513667,2024,54573.48,21766.41,6180.42,6561.41,5.69,0,141023.93,19659.43,FALSE,1190.02,10459.66,2,,Salaried,0,0
COM8738435,2022,773267.2,558618.2,58320.8,53662.25,217.92,0,3816273.29,422608.18,TRUE,3312.63,3981.43,37,Healthcare,,2,0
COM8191006,2023,1652169.18,1151021.97,122530.5,125286.8,0,0,5387250.88,0,FALSE,27723.51,30940.02,34,Finance,,0,0
IND6113851,2024,36837.25,12214.7,4795.89,4924.51,0,1,142734.86,0,TRUE,9849.02,2863.09,3,,Self-Employed,0,1
COM2093038,2023,768149.88,679038.06,21707.97,22277.95,0,0,2837326.25,83325.42,FALSE,5284.87,1159.57,49,Healthcare,,0,0
IND9912936,2023,83967.98,15750.12,14202.06,13643.57,1390.92,1,271257.97,12672.32,FALSE,2381.46,2730.65,0,,Self-Employed,0,0
COM6350401,2024,764563.14,578659.63,38202.28,46475.88,0,0,3391527.41,0,TRUE,4445.6,10657.22,35,Retail,,1,0
COM7199912,2022,982103.8,625456.14,89269.22,89161.92,0,0,3386808.16,245605.89,FALSE,3067.57,18367.62,37,Finance,,2,0
IND0252408,2023,79650.07,21308.93,11428.17,11668.23,1253.59,2,195008.74,19706.59,TRUE,4376.78,9755.96,2,,Salaried,1,0
IND7584679,2023,88805.39,19889.94,14218.24,13783.09,0,4,366239.29,11279.48,TRUE,5421.04,8251.29,3,,Salaried,1,0
IND2720594,2023,55078.45,5885.26,9492.9,9838.64,0,3,246457.69,0,TRUE,19677.28,1724.78,0,,Salaried,0,1
COM6824079,2022,1192563.72,854637.12,82566.18,84481.65,983.36,0,4407045.18,0,TRUE,12381.25,16731.62,38,Finance,,0,0
COM9361631,2024,918533.74,683530.46,62583.6,58750.82,5660.71,0,1897707.69,355889.35,FALSE,6220.98,16767.62,40,Finance,,2,0
IND8560498,2024,74778.26,18437.95,11953,11268.06,272.38,0,209751.39,2523.95,FALSE,5372.93,11719.59,2,,Self-Employed,0,0
IND8088019,2024,83694.3,22996.31,11601.12,12139.6,0,0,393336.36,0,TRUE,3267.09,13580.05,3,,Salaried,0,0
IND5600718,2024,75374.43,28218.08,9265.72,9431.27,656.21,3,170631.24,19373.1,TRUE,101.18,2272.86,3,,Salaried,1,0
IND7328922,2022,48319.37,12301.88,7262,7203.5,0,0,157099.34,11119.16,TRUE,3081.32,3961.99,0,,Salaried,0,0
IND2280365,2023,88331.3,32725.25,11146.06,11121.21,439.23,0,322207.18,12625.2,FALSE,2803.24,16408.56,1,,Salaried,0,0
IND4648887,2023,90595.42,28299.25,11705.9,12459.23,0,4,336535.41,5748.51,TRUE,329.27,4309.89,1,,Self-Employed,2,0
IND6064869,2022,91891.47,23381.23,14268.47,13702.05,0,2,443426.19,10271.13,TRUE,540.92,13356.23,2,,Self-Employed,1,0
COM5870447,2022,1335668.38,1182309.49,44711.86,38339.72,3262.53,0,3591755.12,0,TRUE,5099.03,15650.38,25,Manufacturing,,2,0
IND3536277,2023,84849.18,11209.32,14409.18,14727.97,0,1,377690.96,0,TRUE,3167.56,7428.8,2,,Salaried,1,0
